,r,p
279,-0.00018642734,0.8104069
280,0.009490697,0.0
281,-0.0011336869,0.14460146
282,-0.00245522,0.001580596
283,-0.0035998628,3.5762787e-06
284,-0.0017267487,0.026280403
285,0.0010150716,0.19147468
286,0.017436473,0.0
287,-0.00055889174,0.47201717
288,-0.0012335355,0.11243212
289,-0.0007246807,0.35105562
290,0.0030656022,7.9870224e-05
291,-0.0032387755,3.0755997e-05
292,0.010058127,0.0
293,-0.011444095,0.0
294,0.0036654435,2.3841858e-06
295,-0.00036429058,0.6392257
296,-0.024973873,0.0
297,0.00016463156,0.83222127
298,0.043540314,0.0
299,0.0034876948,7.1525574e-06
300,-0.023156054,0.0
301,0.0024614786,0.0015375614
302,-0.0023414912,0.0025857687
303,0.0037685616,1.1920929e-06
304,-0.0007614731,0.32714057
305,-0.005833041,0.0
306,-0.008079641,0.0
307,-0.0045367107,0.0
308,-0.0027391114,0.00042390823
309,0.004348579,0.0
310,-0.004821386,0.0
311,-0.002112177,0.0065672398
312,0.0016223371,0.03682661
313,-0.0037984408,9.536743e-07
314,0.0041114106,2.3841858e-07
315,-0.0006300509,0.41749728
316,-0.008056975,0.0
317,-0.0017209047,0.026793003
318,-0.0060640727,0.0
319,0.0007604623,0.3277831
320,0.00910522,0.0
321,-0.0027258769,0.00045204163
322,-0.001476082,0.05750227
323,0.026412804,0.0
324,-0.0058996677,0.0
325,-0.014576135,0.0
326,0.0016861546,0.030021667
327,-0.005522183,0.0
328,-0.0034703603,7.987022e-06
329,0.048783723,0.0
330,0.027282797,0.0
331,0.0025543196,0.0010126829
332,-0.004161314,1.1920929e-07
333,-0.0010772499,0.1656729
334,0.0033140806,2.002716e-05
335,-0.0007357873,0.34372234
336,0.0007373482,0.34269953
337,0.0046136184,0.0
338,0.0014121481,0.06918621
339,0.00034734607,0.6548917
340,0.014009997,0.0
341,0.00030204747,0.6975093
342,-0.002219151,0.0042945147
343,0.043976177,0.0
344,-0.008317199,0.0
345,-0.0036638102,2.3841858e-06
346,-0.005147952,0.0
347,0.019427871,0.0
348,-0.003855272,7.1525574e-07
349,0.00045138132,0.5613396
350,-0.022135256,0.0
351,-0.0022984154,0.0030995607
352,0.001981382,0.01078105
353,0.0003864183,0.6190083
354,0.009054422,0.0
355,0.010338356,0.0
356,-0.0043606926,1.1920929e-07
357,0.0015288335,0.049142122
358,-0.01187789,0.0
359,-0.0055503263,0.0
360,-0.013392628,0.0
361,0.0024489067,0.0016252995
362,0.0044262526,0.0
363,0.0021526525,0.005603671
364,0.0062787877,0.0
365,0.0019878377,0.0105268955
366,-0.004545893,0.0
367,-0.0052279355,0.0
368,5.273851e-05,0.9458926
369,-0.0052380566,0.0
370,-0.00047127093,0.5442176
371,0.0427571,0.0
372,-0.008066174,0.0
373,-0.005878968,0.0
374,-0.0014692891,0.05866015
375,-0.0051797237,0.0
376,-0.0074102366,0.0
377,-0.0031324725,5.555153e-05
378,-0.0040071076,2.3841858e-07
379,-0.003991047,2.3841858e-07
380,-0.004462772,0.0
381,0.0026002114,0.0008196831
382,-0.0017740271,0.022437334
383,0.00017085501,0.8259785
384,0.00056867336,0.46429777
385,0.0018618141,0.016581893
386,-0.00041240512,0.59562874
387,-0.0138632385,0.0
388,0.004800833,0.0
389,0.012421453,0.0
390,0.000985523,0.20472491
391,0.013231575,0.0
392,0.003273821,2.515316e-05
393,-0.0027436356,0.0004146099
394,-0.004253192,0.0
395,0.017523576,0.0
396,0.0036491374,2.6226044e-06
397,-0.0075542717,0.0
398,0.0014187972,0.06788671
399,0.005642528,0.0
400,0.029496627,0.0
401,-0.02044654,0.0
402,0.0005155123,0.50708807
403,0.0017291135,0.026075602
404,-0.004171852,1.1920929e-07
405,-0.008238891,0.0
406,-0.0011014929,0.15635467
407,0.006620528,0.0
408,0.001059044,0.17294097
409,-0.0061283805,0.0
410,-0.00010134494,0.8962388
411,-0.00560974,0.0
412,0.0028159257,0.00029051304
413,0.0019552377,0.011867166
414,0.023485769,0.0
415,-0.009510658,0.0
416,-0.003877845,7.1525574e-07
417,0.0012816526,0.09909129
418,-0.00028650384,0.7123642
419,-0.005763162,0.0
420,0.007946991,0.0
421,0.0021463633,0.0057445765
422,0.0062522837,0.0
423,-0.019476231,0.0
424,0.0010028274,0.19688654
425,-0.0013279538,0.087477446
426,-0.0016384627,0.03499365
427,0.012838839,0.0
428,0.00060417363,0.43688083
429,-0.007205383,0.0
430,-0.005203888,0.0
431,0.004214238,1.1920929e-07
432,-0.005907027,0.0
433,-0.0031744598,4.4107437e-05
434,0.0032442173,2.9802322e-05
435,0.003992698,2.3841858e-07
436,0.012159554,0.0
437,-0.0066156033,0.0
438,-0.0038163816,8.34465e-07
439,0.00032047267,0.6800499
440,0.0030180418,0.00010287762
441,-0.0048425524,0.0
442,0.0018576253,0.016827345
443,-0.0013937942,0.07287967
444,0.004680916,0.0
445,-0.0036784094,2.1457672e-06
446,0.017599922,0.0
447,-0.0004027321,0.60428417
448,0.009120094,0.0
449,0.00171031,0.027743936
450,-0.0058094645,0.0
451,-0.009823514,0.0
452,0.0032240015,3.33786e-05
453,-0.014786711,0.0
454,0.016351193,0.0
455,0.057440344,0.0
456,-0.007570939,0.0
457,-0.0037348717,1.4305115e-06
458,-0.007918407,0.0
459,0.006382212,0.0
460,0.01109291,0.0
461,-0.0012087356,0.11984062
462,-0.0009434758,0.2247107
463,-0.008256999,0.0
464,0.002468322,0.0014915466
465,0.0011007588,0.156631
466,-0.0054865354,0.0
467,-0.0082452595,0.0
468,0.006357909,0.0
469,0.012072783,0.0
470,0.0012412021,0.11021638
471,0.002280913,0.003333807
472,0.004957336,0.0
473,-0.0067377305,0.0
474,0.0038891875,4.7683716e-07
475,-0.0005828105,0.45326638
476,0.0077765547,0.0
477,-0.00069036585,0.37433302
478,-0.0147289485,0.0
479,-0.00023659822,0.76077545
480,0.0008099558,0.29728234
481,-0.003385554,1.3113022e-05
482,-0.0100173745,0.0
483,0.0048395502,0.0
484,-0.0047784415,0.0
485,-0.00011711425,0.8802072
486,0.0026387107,0.00068473816
487,-0.026023403,0.0
488,-0.0027828952,0.00034213066
489,-0.004420111,0.0
490,0.0029103442,0.00018024445
491,0.0014847674,0.056049585
492,-0.0047968742,0.0
493,-0.009274145,0.0
494,0.0187518,0.0
495,-0.0024468002,0.0016403198
496,0.0041092033,2.3841858e-07
497,0.024119824,0.0
498,0.0073753204,0.0
499,0.024374895,0.0
500,-0.0012202378,0.1163584
501,-0.002110921,0.0065994263
502,0.0025969574,0.00083208084
503,-0.00033257902,0.66867006
504,-0.005695637,0.0
505,0.0036745653,2.1457672e-06
506,-0.00031322584,0.68689704
507,0.0060598357,0.0
508,-0.002694384,0.0005259514
509,-0.0024701965,0.0014791489
510,0.004980122,0.0
511,-0.004739353,0.0
512,-0.0014126224,0.06909275
513,-0.0013860827,0.074478984
514,0.003299951,2.169609e-05
515,0.0039162124,4.7683716e-07
516,-0.0075689736,0.0
517,0.010689232,0.0
518,0.006012289,0.0
519,0.00094649114,0.22323275
520,0.0014195221,0.06774616
521,0.016687576,0.0
522,-0.0038506077,7.1525574e-07
523,0.013253043,0.0
524,-0.0020040527,0.009911895
525,0.0046353233,0.0
526,0.017786535,0.0
527,0.0019604145,0.011644602
528,-0.00814096,0.0
529,0.0025726233,0.00093114376
530,0.018187154,0.0
531,-0.0028072444,0.00030326843
532,0.003404267,1.180172e-05
533,0.018643726,0.0
534,-0.0035744507,4.2915344e-06
535,0.0016621723,0.032440424
536,0.0027064942,0.0004962683
537,0.0037039723,1.7881393e-06
538,0.002408764,0.0019372702
539,0.0022197198,0.0042846203
540,0.001144426,0.14083529
541,-0.0013338713,0.08607566
542,0.003655817,2.503395e-06
543,-0.005247949,0.0
544,-0.0014788527,0.057035446
545,0.028140614,0.0
546,0.0073431246,0.0
547,-0.0016949076,0.029178381
548,0.0034350976,9.775162e-06
549,-0.017491547,0.0
550,-0.01162054,0.0
551,0.00094055233,0.22615051
552,-0.0056213033,0.0
553,0.0010671217,0.16968727
554,0.00014482751,0.85215545
555,0.0021162154,0.00646472
556,0.0016998252,0.028713703
557,-0.002664965,0.00060498714
558,-0.0017122693,0.027565956
559,-0.012048568,0.0
560,0.017103242,0.0
561,0.007959365,0.0
562,0.0003882199,0.61737466
563,0.00095670094,0.21827972
564,-0.0070965546,0.0
565,0.0027728048,0.00035953522
566,0.0025820693,0.00089144707
567,0.02185127,0.0
568,-0.0018612902,0.01661241
569,0.0021246593,0.006255269
570,0.0013434703,0.08384037
571,0.014119316,0.0
572,0.0035340223,5.2452087e-06
573,-0.0032719432,2.5510788e-05
574,0.005579371,0.0
575,-0.0036621066,2.3841858e-06
576,0.022428667,0.0
577,-0.00860482,0.0
578,-0.0057073366,0.0
579,-0.0015560301,0.0452466
580,0.020708635,0.0
581,0.0010330491,0.18372822
582,-0.011071369,0.0
583,-0.004565705,0.0
584,-0.0015815377,0.041832924
585,-0.038940977,0.0
586,-2.0397845e-05,0.979059
587,-0.0004608251,0.5531775
588,0.002607845,0.00079107285
589,0.00554434,0.0
590,0.021720737,0.0
591,0.0022050953,0.00454545
592,-0.0021840928,0.0049453974
593,0.0028266113,0.00027537346
594,0.004996238,0.0
595,0.011380853,0.0
596,-0.0014330271,0.06517303
597,0.00037617772,0.62833023
598,0.0017952855,0.020874977
599,-0.0030338839,9.4652176e-05
600,-0.0031730416,4.4345856e-05
601,-0.0053161015,0.0
602,0.0018146681,0.019533992
603,-0.0057186307,0.0
604,0.0066024675,0.0
605,0.019439436,0.0
606,0.007842966,0.0
607,-0.019438043,0.0
608,-0.002333459,0.0026752949
609,0.009856705,0.0
610,0.028282719,0.0
611,-0.0065255426,0.0
612,-0.0028990714,0.00019097328
613,0.023042675,0.0
614,-0.0025016533,0.001285553
615,0.0106086815,0.0
616,0.00046571178,0.5489769
617,0.0034898028,7.033348e-06
618,0.0017981364,0.020672798
619,-0.0066827354,0.0
620,0.0018144018,0.019551992
621,-0.012068144,0.0
622,0.0019678755,0.011330605
623,0.0044942205,0.0
624,-0.0028223041,0.00028133392
625,0.016132664,0.0
626,-0.008547209,0.0
627,-0.0027945908,0.00032293797
628,-0.0059242556,0.0
629,0.0025110836,0.0012321472
630,0.035221264,0.0
631,-0.00053368724,0.4922297
632,-0.0023764032,0.0022279024
633,-0.0017584334,0.02364707
634,0.0026187908,0.0007517338
635,0.004638394,0.0
636,0.00075349194,0.3322363
637,-0.0071524265,0.0
638,-0.0023172828,0.0028641224
639,-9.046146e-06,0.99071217
640,-0.009351986,0.0
641,-0.010588835,0.0
642,0.004791435,0.0
643,-0.001512636,0.051593304
644,0.002021105,0.009299755
645,-0.006511576,0.0
646,0.01684927,0.0
647,0.0011584848,0.1360197
648,0.0029035683,0.00018668175
649,-0.0049444996,0.0
650,0.0016726243,0.031366587
651,0.015587426,0.0
652,0.00065006636,0.40285826
653,0.0134411445,0.0
654,-0.0060671796,0.0
655,-0.0053260843,0.0
656,-0.004515451,0.0
657,-0.006178865,0.0
658,-0.0013900705,0.07364845
659,-0.007726739,0.0
660,0.0044225426,0.0
661,-0.0012170266,0.117322445
662,0.0020506405,0.00831902
663,0.0073777856,0.0
664,0.0054049273,0.0
665,-0.0011403621,0.14225149
666,0.0068011656,0.0
667,0.041056663,0.0
668,0.005878169,0.0
669,0.003923289,4.7683716e-07
670,0.015650742,0.0
671,0.005365127,0.0
672,-0.0012076469,0.12017441
673,-0.0007919699,0.30813932
674,-0.0027892934,0.00033140182
675,0.051594682,0.0
676,-0.010303368,0.0
677,0.0015830196,0.041641474
678,0.01647951,0.0
679,0.009759877,0.0
680,-0.0012691517,0.10242939
681,-0.0043136915,1.1920929e-07
682,0.0008246237,0.28861976
683,0.004399768,0.0
684,-0.0005209456,0.50262165
685,0.0059280037,0.0
686,-0.0010711979,0.16806293
687,0.007303831,0.0
688,0.0031341962,5.507469e-05
689,0.003652658,2.503395e-06
690,-0.00900055,0.0
691,0.0015449498,0.04680121
692,-0.0041929646,1.1920929e-07
693,-0.01294371,0.0
694,0.016929151,0.0
695,-0.005114269,0.0
696,-0.0009801406,0.20720851
697,-0.007519441,0.0
698,0.00047541675,0.5406816
699,0.005939067,0.0
700,-0.00029791752,0.7014451
701,0.0001724345,0.8243959
702,-0.0049340767,0.0
703,8.384225e-05,0.91408205
704,0.0020086688,0.009742737
705,-0.0024719366,0.001467824
706,0.01388741,0.0
707,-0.004245884,0.0
708,0.0073156757,0.0
709,-0.003419211,1.0728836e-05
710,-0.007304505,0.0
711,-0.0034468996,9.179115e-06
712,0.008694921,0.0
713,-0.006535037,0.0
714,-0.0023031898,0.0030384064
715,0.0062631764,0.0
716,-0.0007030934,0.3655901
717,0.00550018,0.0
718,-0.0011002437,0.15682495
719,-0.0052191564,0.0
720,0.0054157176,0.0
721,-0.0036315715,2.9802322e-06
722,0.003470674,7.867813e-06
723,0.0021148166,0.0065000057
724,-0.0028136333,0.0002938509
725,-0.005092679,0.0
726,0.0029118704,0.00017881393
727,0.0017095975,0.027809024
728,-0.0033388655,1.7404556e-05
729,-0.0011080313,0.15391088
730,0.0043983418,0.0
731,-0.0027899249,0.00033044815
732,0.0033748106,1.4066696e-05
733,-0.004730311,0.0
734,0.020575557,0.0
735,0.0020443476,0.008519888
736,-0.008973396,0.0
737,0.016463326,0.0
738,-0.0027355659,0.00043118
739,0.019456353,0.0
740,0.020641308,0.0
741,-0.002040344,0.008649826
742,-0.006349276,0.0
743,0.007996772,0.0
744,-0.0066293445,0.0
745,0.0050057964,0.0
746,0.0021495454,0.0056729317
747,0.0006393002,0.41069388
748,0.003630836,2.9802322e-06
749,-0.0014159032,0.068449736
750,-0.0026037262,0.00080633163
751,0.010977749,0.0
752,0.0011232016,0.14835262
753,0.0067886105,0.0
754,0.0049405843,0.0
755,0.009422106,0.0
756,0.004866883,0.0
757,0.01422267,0.0
758,0.0044088913,0.0
759,-0.008339694,0.0
760,-0.024069494,0.0
761,-0.0006382056,0.41149545
762,0.0023327386,0.002683401
763,0.0020195695,0.0093535185
764,0.012066732,0.0
765,0.012012287,0.0
766,0.00060956966,0.43279648
767,-0.003522461,5.722046e-06
768,0.0064195744,0.0
769,-0.006178403,0.0
770,-0.0022126236,0.0044094324
771,0.0018658319,0.016349435
772,0.0072758943,0.0
773,0.0012268684,0.11438739
774,-0.00360835,3.33786e-06
775,0.008966271,0.0
776,0.0012086506,0.11986673
777,0.01151531,0.0
778,0.007279891,0.0
779,0.0014237971,0.0669229
780,-0.00041534117,0.5930128
781,-0.0051937476,0.0
782,0.0023867404,0.0021309853
783,-0.00079129246,0.30855334
784,-0.0020054143,0.009861708
785,0.0005550585,0.47506142
786,-0.00034685424,0.6553488
787,0.005715368,0.0
788,-0.0017424102,0.024948835
789,0.0032149882,3.504753e-05
790,-3.987921e-05,0.95907223
791,-0.009986783,0.0
792,0.0053684446,0.0
793,0.014046927,0.0
794,0.0041456064,1.1920929e-07
795,-0.0008355039,0.28230524
796,0.01773638,0.0
797,0.0021591724,0.0054610968
798,0.020915054,0.0
799,0.010147674,0.0
800,0.0005056426,0.51525426
801,0.002919219,0.00017213821
802,-0.0016740215,0.031225324
803,0.0011455675,0.14043951
804,-0.004204426,1.1920929e-07
805,0.068199635,0.0
806,-0.006289407,0.0
807,-0.0022192295,0.0042932034
808,-0.021554153,0.0
809,-0.002496369,0.001316309
810,-0.0018699636,0.0161134
811,-0.0035886215,3.8146973e-06
812,0.013960502,0.0
813,0.00555239,0.0
814,0.002398835,0.0020225048
815,0.018247303,0.0
816,0.0058958414,0.0
817,0.0015967443,0.039903402
818,0.018083869,0.0
819,-0.0019949058,0.01025486
820,0.014974224,0.0
821,-0.010607584,0.0
822,-0.0031134118,6.16312e-05
823,-0.0016900178,0.029647112
824,0.008501678,0.0
825,0.0015660871,0.043873668
826,-0.006374545,0.0
827,-0.005279862,0.0
828,0.0006759344,0.38440132
829,-0.0064873397,0.0
830,-0.0070777293,0.0
831,-0.023139743,0.0
832,-0.003453802,8.821487e-06
833,0.02900311,0.0
834,-0.0077131456,0.0
835,-0.0074123396,0.0
836,0.0031624031,4.708767e-05
837,0.0006887097,0.37548018
838,-0.0074090655,0.0
839,-0.009081567,0.0
840,0.0021216718,0.006328702
841,-0.0007648867,0.32497668
842,-0.0011917535,0.12513065
843,-0.00019710723,0.79977036
844,-0.008155371,0.0
845,0.002638472,0.0006854534
846,0.028852804,0.0
847,0.014007384,0.0
848,-0.0003856431,0.6197119
849,-0.009641395,0.0
850,0.011618333,0.0
851,-0.010244177,0.0
852,-0.0015292404,0.04908204
853,0.001409365,0.06973624
854,-0.00061208726,0.43089867
855,-0.006386208,0.0
856,0.03558793,0.0
857,0.015743265,0.0
858,-0.0059287148,0.0
859,-0.002344226,0.0025559664
860,-0.001009113,0.19409454
861,-0.0012833864,0.0986352
862,-0.002036054,0.008791208
863,-0.0011039852,0.1554197
864,0.0010385888,0.1813885
865,0.0022263976,0.00417006
866,-0.007538226,0.0
867,-0.0071714586,0.0
868,-0.0013376019,0.08520126
869,0.0024353773,0.0017248392
870,-0.006686676,0.0
871,0.0027164118,0.00047302246
872,0.00026025993,0.737692
873,0.0008428227,0.27811074
874,0.020633718,0.0
875,0.013222784,0.0
876,-0.006105654,0.0
877,-5.66122e-05,0.94192505
878,0.0056379233,0.0
879,0.012216812,0.0
880,-0.010128464,0.0
881,-0.0044173556,0.0
882,0.0012503474,0.10761857
883,-0.008025689,0.0
884,-0.0018273972,0.018694878
885,-0.00339521,1.2397766e-05
886,-0.0064567495,0.0
887,0.00079734076,0.30487013
888,0.0017407794,0.025084734
889,-0.013019144,0.0
890,0.0070323246,0.0
891,-0.0006495124,0.40325928
892,0.02274083,0.0
893,-0.0019834142,0.010700464
894,-0.01234204,0.0
895,-7.1545306e-05,0.9266448
896,-5.592825e-05,0.9426255
897,0.013852041,0.0
898,-0.0020911142,0.0071253777
899,-0.0147155775,0.0
900,0.0035151776,6.0796738e-06
901,0.0014797904,0.05687833
902,-0.00064717024,0.40495706
903,-0.0006008778,0.43938613
904,0.0005354848,0.49077284
905,-0.005494987,0.0
906,-0.0027962571,0.00032019615
907,-0.0015921061,0.040483713
908,0.018868923,0.0
909,0.018660093,0.0
910,-0.0011719316,0.13153338
911,-0.010251082,0.0
912,0.0012552286,0.106251955
913,0.0056739333,0.0
914,0.013521589,0.0
915,0.0015601987,0.044673204
916,0.0014827538,0.05638361
917,-0.008216455,0.0
918,0.011738803,0.0
919,0.012474606,0.0
920,-0.0014322271,0.065323114
921,-0.0037380871,1.4305115e-06
922,0.015880771,0.0
923,-0.0053234794,0.0
924,0.06842889,0.0
925,0.0026373854,0.0006890297
926,0.008021199,0.0
927,0.0023653584,0.0023357868
928,0.0033384748,1.7404556e-05
929,-0.0008317558,0.28446984
930,-0.004915138,0.0
931,0.0029938829,0.000116825104
932,0.0074574626,0.0
933,0.0038165522,9.536743e-07
934,-0.017784392,0.0
935,-0.0075151115,0.0
936,-0.0012307754,0.113238335
937,0.07106923,0.0
938,0.00034755937,0.6546936
939,0.0049006413,0.0
940,-0.0063939663,0.0
941,-0.0027330816,0.0004364252
942,-0.001965414,0.011433363
943,0.0071687214,0.0
944,0.018370273,0.0
945,0.0053767106,0.0
946,0.0044265864,0.0
947,0.0009981595,0.19897902
948,0.008908683,0.0
949,-0.01280999,0.0
950,-0.0049541104,0.0
951,0.002980162,0.00012564659
952,-0.0014017745,0.07125449
953,-0.002852271,0.00024211407
954,0.012974748,0.0
955,-0.0017680578,0.022893906
956,-0.0019411653,0.012490988
