,r,p
379,-0.0262438,0.0
380,0.0043650735,0.0
381,0.031123338,0.0
382,0.014156546,0.0
383,0.004372098,0.0
384,-0.0048668226,0.0
385,0.0128444955,0.0
386,0.002330201,0.0027122498
387,-0.0010024834,0.19704032
388,0.0012179725,0.11703789
389,0.0064108474,0.0
390,-0.0048656757,0.0
391,0.0010815006,0.16400957
392,-0.0025064263,0.0012581348
393,0.002144127,0.0057953596
394,0.001876111,0.015767813
395,0.0011242564,0.14797187
396,0.0075609316,0.0
397,0.00081397576,0.29489112
398,-0.00491217,0.0
399,0.011212479,0.0
400,0.0013834826,0.075024605
401,-0.00041000577,0.59777033
402,-0.0021852278,0.004922867
403,-0.0011976814,0.123263836
404,0.0015648953,0.04403448
405,0.02215059,0.0
406,0.0035810717,4.053116e-06
407,-0.013833711,0.0
408,0.014216842,0.0
409,0.017024437,0.0
410,-0.0037684946,1.1920929e-06
411,0.0012374831,0.11128688
412,-0.004429078,0.0
413,-0.0066874316,0.0
414,-0.0042491364,1.1920929e-07
415,0.009244735,0.0
416,0.0069036335,0.0
417,-0.001191961,0.12506497
418,0.0032018148,3.7908554e-05
419,0.0047270553,0.0
420,0.0013304951,0.086873055
421,-0.0039456114,3.5762787e-07
422,-0.0065849866,0.0
423,0.004814311,0.0
424,0.0021845526,0.0049362183
425,-0.008561489,0.0
426,3.8729857e-05,0.96025074
427,0.0024343482,0.0017325878
428,0.0020461036,0.008463383
429,-0.0073506557,0.0
430,-0.0021403895,0.0058811903
431,-2.8477594e-05,0.97076726
432,-0.0018140438,0.019576073
433,0.010757951,0.0
434,-0.010104931,0.0
435,0.008352394,0.0
436,-0.0018534256,0.017076492
437,0.0020737255,0.0076179504
438,0.009685964,0.0
439,0.00027690124,0.7215965
440,0.0026051616,0.0008010864
441,0.013331903,0.0
442,-0.0036190506,3.0994415e-06
443,0.0027773478,0.0003516674
444,0.0030303951,9.6321106e-05
445,-0.0013468065,0.08307469
446,0.0021987758,0.0046625137
447,0.0021570516,0.0055069923
448,-0.008778544,0.0
449,0.0020930902,0.0070712566
450,0.0027491525,0.00040364265
451,0.0070095225,0.0
452,0.005040263,0.0
453,0.006050568,0.0
454,0.008214409,0.0
455,0.007809216,0.0
456,0.0031401408,5.3167343e-05
457,0.0001332911,0.8638121
458,0.007528149,0.0
459,0.0017148388,0.027333975
460,0.0070010806,0.0
461,-0.0012382574,0.11106324
462,-0.0008604617,0.26817656
463,0.008302152,0.0
464,-0.002879136,0.00021147728
465,0.0007672054,0.3235122
466,0.02689353,0.0
467,0.0015076721,0.052364588
468,-0.0009981453,0.19898534
469,-0.0013689657,0.07813132
470,-0.0014832395,0.056302905
471,-0.003913457,4.7683716e-07
472,-0.006799503,0.0
473,-0.0014979078,0.053910017
474,0.0013236683,0.08850396
475,0.0016635733,0.03229463
476,-0.006381707,0.0
477,-0.014013533,0.0
478,-0.0023001307,0.003077507
479,0.0034712905,7.867813e-06
480,-0.004308363,1.1920929e-07
481,-0.017780848,0.0
482,-0.0012578693,0.10551846
483,0.008349966,0.0
484,-0.0017427759,0.024918318
485,-0.0015594512,0.044775605
486,-0.0062012714,0.0
487,0.004184722,1.1920929e-07
488,6.87794e-05,0.92947316
489,-0.0017260999,0.026337028
490,-0.007097223,0.0
491,0.002296562,0.0031237602
492,-0.0031664146,4.6014786e-05
493,-0.0095768105,0.0
494,-0.0015454564,0.046729088
495,-4.511592e-06,0.99536777
496,0.004225042,0.0
497,-0.00059865694,0.44107914
498,-0.0033728266,1.41859055e-05
499,-0.009267157,0.0
500,-0.009193974,0.0
501,0.020313758,0.0
502,0.0008156035,0.2939266
503,-0.0026223562,0.000739336
504,0.0045367954,0.0
505,-0.001491071,0.05501461
506,-0.00012693318,0.87024915
507,0.0013010827,0.09407592
508,0.0005839535,0.45238113
509,-0.009010921,0.0
510,0.00772348,0.0
511,0.0058015333,0.0
512,0.021029774,0.0
513,-0.006376675,0.0
514,0.008096342,0.0
515,0.012154823,0.0
516,0.01101037,0.0
517,-9.189274e-06,0.9905652
518,0.011205079,0.0
519,0.0012266424,0.11445415
520,-0.003003158,0.00011134148
521,0.006615952,0.0
522,0.003946003,4.7683716e-07
523,0.006198582,0.0
524,0.0012034705,0.12146175
525,-0.009565847,0.0
526,-0.00074062415,0.34055948
527,-0.003664058,2.3841858e-06
528,0.0016738789,0.031239748
529,-0.0010966518,0.1581831
530,0.004812405,0.0
531,-0.0017593313,0.023575902
532,0.0036257876,2.9802322e-06
533,-0.0017157327,0.027253628
534,0.011239955,0.0
535,0.0074590626,0.0
536,0.002979013,0.00012636185
537,0.010295132,0.0
538,0.018074328,0.0
539,0.00037540036,0.62904024
540,0.0005836058,0.4526503
541,-0.022514777,0.0
542,-0.004805644,0.0
543,-0.004138791,1.1920929e-07
544,-0.0017106609,0.027712107
545,0.0039490825,3.5762787e-07
546,0.0013904866,0.073562145
547,0.002839364,0.00025832653
548,0.008367032,0.0
549,-0.0013208349,0.08918798
550,0.0018085166,0.019951105
551,0.0015556288,0.045302153
552,-0.0022016673,0.004608631
553,-0.0031009535,6.604195e-05
554,0.00022028397,0.77681744
555,1.4692115e-05,0.98491585
556,-0.0022684133,0.0035107136
557,0.018021196,0.0
558,0.0069100345,0.0
559,-0.0049386304,0.0
560,-0.0060074585,0.0
561,-0.0054150117,0.0
562,-0.001707951,0.027959704
563,0.0013288392,0.087266445
564,0.0053582517,0.0
565,-0.011160083,0.0
566,-0.0012044744,0.12115133
567,-0.012325772,0.0
568,0.0010331115,0.18370175
569,-0.0036100764,3.33786e-06
570,-0.0025246933,0.0011587143
571,0.003350084,1.6212463e-05
572,-0.0054829665,0.0
573,0.004817338,0.0
574,0.0017421921,0.024966955
575,0.00044416008,0.5676198
576,0.0014658851,0.059247613
577,0.0005648889,0.4672761
578,0.0059307744,0.0
579,-0.0002575937,0.7402817
580,-0.0033390622,1.7285347e-05
581,0.000858792,0.26910627
582,-0.0015226279,0.05006957
583,0.019815784,0.0
584,0.0006098419,0.4325912
585,0.012672283,0.0
586,0.0017213823,0.026750803
587,0.0224018,0.0
588,-0.0011049377,0.15506339
589,0.010761536,0.0
590,-0.00412901,2.3841858e-07
591,-0.019167127,0.0
592,-0.0031022225,6.54459e-05
593,-0.0061120777,0.0
594,-0.008344775,0.0
595,-0.002169388,0.0052440166
596,-0.0017805862,0.021944761
597,9.239709e-05,0.90535474
598,0.011783583,0.0
599,-0.0013909047,0.0734756
600,-0.008919593,0.0
601,0.00020814687,0.7888144
602,0.009673853,0.0
603,0.00035074557,0.65173626
604,-0.006244466,0.0
605,-0.016583817,0.0
606,-0.0017676973,0.0229218
607,-0.0043714447,1.1920929e-07
608,0.008521998,0.0
609,0.0013979272,0.07203412
610,0.002243911,0.0038826466
611,0.001196502,0.123633504
612,-0.00059373677,0.44484293
613,0.0035918022,3.8146973e-06
614,0.0016075402,0.03857994
615,0.0031122977,6.198883e-05
616,0.00013642413,0.8606434
617,-0.0026618408,0.00061392784
618,-0.004204314,0.0
619,0.00590229,0.0
620,-0.002071996,0.0076687336
621,0.0025262162,0.0011506081
622,-0.0012428882,0.10973382
623,0.0049092826,0.0
624,-0.0011357636,0.14386725
625,-0.007983369,0.0
626,-0.0015678653,0.043634653
627,0.0043740156,0.0
628,0.0012315933,0.11299896
629,-0.0003702886,0.63371825
630,-0.0019061028,0.014173269
631,-0.0054094605,0.0
632,0.004005306,2.3841858e-07
633,-0.00023017339,0.76708126
634,-0.003198908,3.838539e-05
635,-0.014011187,0.0
636,0.001699867,0.02870965
637,-0.002205675,0.0045348406
638,0.0032993292,2.169609e-05
639,-0.00015479191,0.8421129
640,-0.0024310378,0.0017579794
641,0.0003758658,0.62861514
642,-0.0061887926,0.0
643,0.0026432974,0.0006701946
644,0.0023313211,0.0026994944
645,0.0025635723,0.00097060204
646,-0.0022634594,0.0035831928
647,0.0030544347,8.4757805e-05
648,-0.0004895758,0.52869284
649,0.008139163,0.0
650,0.003283775,2.3841858e-05
651,-9.917885e-05,0.8984444
652,-0.003958047,4.7683716e-07
653,-0.001366238,0.07872653
654,-0.0027719755,0.00036096573
655,-0.0006347722,0.41401625
656,0.0031283873,5.6743622e-05
657,-0.0005419601,0.48554444
658,0.006930612,0.0
659,0.00064564805,0.40606296
660,0.02024439,0.0
661,0.0013205417,0.08925903
662,0.014732543,0.0
663,0.0005469246,0.48155642
664,0.011172649,0.0
665,0.0019018315,0.014391303
666,0.0018109764,0.019783497
667,0.0037568605,1.3113022e-06
668,0.0034259679,1.0371208e-05
669,0.00036988655,0.6340867
670,-0.001003411,0.19662619
671,3.582061e-05,0.9632344
672,0.0036217188,3.0994415e-06
673,0.0049503595,0.0
674,-5.2127652e-05,0.9465183
675,0.0026070953,0.00079393387
676,-0.009578939,0.0
677,0.018265838,0.0
678,-0.0013359056,0.08559799
679,0.029517151,0.0
680,0.00013746512,0.859591
681,-0.0023486945,0.002507925
682,-0.0037013092,1.9073486e-06
683,0.0076540885,0.0
684,-0.0017520541,0.02415812
685,-0.0012102753,0.119369864
686,7.981753e-05,0.91819155
687,0.0038799017,7.1525574e-07
688,-0.0011840432,0.12759161
689,-0.0026596556,0.00062036514
690,0.014301743,0.0
691,0.0004520542,0.5607561
692,-0.0049129273,0.0
693,-0.009869225,0.0
694,0.014879185,0.0
695,-0.009788983,0.0
696,-0.00011363627,0.883739
697,-0.002264954,0.0035612583
698,0.0009953977,0.20022464
699,-0.010427125,0.0
700,0.0005779717,0.4570254
701,-0.0068142517,0.0
702,0.009440945,0.0
703,-0.0005666938,0.4658543
704,-0.0044022864,0.0
705,-0.00041657887,0.59191155
706,0.0056487913,0.0
707,0.007980943,0.0
708,0.0002903917,0.70863795
709,0.0016716995,0.031460285
710,0.0039377445,4.7683716e-07
711,-0.0013487479,0.08263171
712,-0.0020941456,0.0070426464
713,0.003704359,1.7881393e-06
714,0.00031443633,0.68575144
715,-0.0062607927,0.0
716,0.01229986,0.0
717,0.012027055,0.0
718,-0.0011992197,0.122782946
719,-0.0014048715,0.07063174
720,0.00608247,0.0
721,0.003695751,1.9073486e-06
722,-0.0036650896,2.3841858e-06
723,0.0030543285,8.4877014e-05
724,0.0017591371,0.02359128
725,-0.002360439,0.002385497
726,-0.0075879493,0.0
727,-0.0013703838,0.07782316
728,0.00029591698,0.7033546
729,0.0049959826,0.0
730,-0.005375629,0.0
731,0.0010764718,0.16597879
732,-0.00029518115,0.70405746
733,-0.0024445506,0.0016567707
734,-0.002757015,0.00038838387
735,0.0042231428,1.1920929e-07
736,-0.0010815791,0.16397893
737,-0.00020817573,0.7887858
738,-0.0012231398,0.11549258
739,0.026078582,0.0
740,-0.00020973966,0.78723705
741,0.01216983,0.0
742,0.003927758,4.7683716e-07
743,0.0074976054,0.0
744,0.0012305513,0.1133039
745,-0.00079569215,0.30587125
746,0.020438608,0.0
747,0.0037651975,1.1920929e-06
748,0.0035257603,5.722046e-06
749,0.00014029305,0.85673344
750,-0.0047704554,0.0
751,0.00662813,0.0
752,0.0010675403,0.1695199
753,0.00059596123,0.44313908
754,0.011634368,0.0
755,-0.0002470114,0.75058913
756,0.01508121,0.0
757,-0.015010643,0.0
758,0.0023124572,0.0029226542
759,0.00085017487,0.27393997
760,-0.00075472525,0.33144557
761,0.0061828503,0.0
762,0.017599877,0.0
763,-0.026677726,0.0
764,0.0048208847,0.0
765,0.00080052443,0.30294323
766,0.0019083862,0.014057875
767,-0.0004291731,0.58076024
768,0.008699094,0.0
769,0.0019574005,0.0117737055
770,0.01099732,0.0
771,0.003138484,5.376339e-05
772,0.00315796,4.8279762e-05
773,-0.010098173,0.0
774,-0.008465918,0.0
775,0.007991459,0.0
776,-0.0076524625,0.0
777,0.002227956,0.004143715
778,0.0015221044,0.050148368
779,-0.0023550647,0.0024408102
780,-0.010858683,0.0
781,0.025668696,0.0
782,0.0002508757,0.74682
783,0.0014462693,0.06272864
784,0.00025685248,0.7410021
785,0.00929919,0.0
786,-0.00080096547,0.30267692
787,0.038684573,0.0
788,-0.0013530971,0.081646204
789,0.0003688719,0.63501716
790,0.0037896312,9.536743e-07
791,0.000872112,0.26175034
792,0.0017100007,0.027772188
793,0.027284155,0.0
794,0.04355663,0.0
795,0.001843864,0.017656207
796,0.0012752909,0.10077906
797,0.008879527,0.0
798,-0.0026173533,0.0007568598
799,0.00039677817,0.60963976
800,0.0023008827,0.0030677319
801,0.02019693,0.0
802,-0.0011039227,0.15544295
803,0.0017712151,0.022651434
804,0.00061894156,0.42575598
805,-0.001366553,0.07865763
806,0.0012179491,0.117044926
807,0.02385725,0.0
808,-0.0021144967,0.006508231
809,-0.00045475742,0.55841494
810,0.010129074,0.0
811,0.002188152,0.0048656464
812,0.010460073,0.0
813,-0.0066500907,0.0
814,-0.00059582514,0.44324303
815,-0.0036957806,1.9073486e-06
816,-0.0007537077,0.3320979
817,0.0029790292,0.00012636185
818,-0.023931114,0.0
819,-0.003486612,7.1525574e-06
820,-0.0063252295,0.0
821,-0.00086367753,0.266392
822,-0.0012355593,0.111843824
823,0.034263115,0.0
824,0.0027832908,0.0003414154
825,0.0025261869,0.0011508465
826,-0.0010955863,0.15858757
827,0.005115415,0.0
828,-0.004221826,0.0
829,-0.002470804,0.0014753342
830,0.051301725,0.0
831,0.0036421337,2.6226044e-06
832,0.0021456615,0.0057604313
833,0.008824411,0.0
834,0.010429244,0.0
835,-0.003748483,1.4305115e-06
836,0.0031374053,5.4121017e-05
837,-0.0061056674,0.0
838,-0.0002165967,0.78045666
839,0.0038108535,8.34465e-07
840,-0.008443836,0.0
841,0.017386016,0.0
842,-0.01216478,0.0
843,0.0010594135,0.17279112
844,-0.0028867777,0.00020337105
845,0.0025841456,0.0008829832
846,-0.005837152,0.0
847,0.031143768,0.0
848,-0.00038899644,0.6166711
849,-0.0077303606,0.0
850,0.0037853878,9.536743e-07
851,-0.0018846082,0.015300751
852,0.001307568,0.09244788
853,0.02916658,0.0
854,-0.0013151331,0.09057748
855,-0.0022974515,0.0031120777
856,-0.016161857,0.0
857,0.00171813,0.02703929
858,0.014814749,0.0
859,0.004047963,2.3841858e-07
860,0.0007405366,0.34061646
861,0.0037143917,1.66893e-06
862,-0.0015950737,0.04011154
863,0.0025192904,0.0011873245
864,-0.006522419,0.0
865,0.0010170834,0.1905961
866,0.0012432233,0.109637976
867,-0.008813506,0.0
868,0.000719394,0.35458076
869,0.0038665251,7.1525574e-07
870,-0.00048597978,0.5317247
871,-0.0009108214,0.24116647
872,-0.00050396164,0.51665187
873,0.0087458035,0.0
874,0.0040383423,2.3841858e-07
875,0.013318236,0.0
876,-0.0021477456,0.0057132244
877,0.013133574,0.0
878,0.004003096,2.3841858e-07
879,-0.0015078183,0.0523417
880,-0.0025494574,0.0010353327
881,0.0012867555,0.09775388
882,0.0063653854,0.0
883,-0.00076055055,0.32772708
884,0.002558895,0.0009915829
885,-0.00026656984,0.731575
886,-0.004191654,1.1920929e-07
887,-0.0105758235,0.0
888,-0.0008714966,0.2620871
889,0.0019035356,0.014303923
890,-0.007692529,0.0
891,0.0026205399,0.0007456541
892,-0.0028643606,0.00022780895
893,0.027987273,0.0
894,0.026873792,0.0
895,0.022764508,0.0
896,0.0009304248,0.23118877
897,-0.0008766153,0.25929523
898,0.0018005616,0.02050221
899,-6.130497e-05,0.9371207
900,-0.008790399,0.0
901,-0.0031598627,4.7683716e-05
902,7.524458e-05,0.9228636
903,-0.006885261,0.0
904,0.0020910837,0.0071263313
905,-0.0032231093,3.361702e-05
906,-0.0016360403,0.035263896
907,0.01696885,0.0
908,-0.0005606398,0.47063243
909,-0.00515713,0.0
910,-0.026756395,0.0
911,0.0027285987,0.00044608116
912,0.03817008,0.0
913,0.0013426207,0.08403635
914,-0.0030694287,7.8201294e-05
915,-1.5201138e-05,0.98439336
916,-0.0023435184,0.002563715
917,0.0015855185,0.041320324
918,-0.0016230238,0.03674686
919,0.007523769,0.0
920,-0.0016977327,0.028910637
921,-0.0039578164,3.5762787e-07
922,0.012078262,0.0
923,-0.0054586874,0.0
924,-0.0019813373,0.010782957
925,0.006996346,0.0
926,-0.014639302,0.0
927,0.0033171892,1.9550323e-05
928,-0.0004653055,0.5493256
929,-0.004647424,0.0
930,0.0118431775,0.0
931,0.0011762643,0.13011265
932,-0.0038849511,5.9604645e-07
933,0.017124511,0.0
934,-0.003394984,1.2516975e-05
935,0.0011685502,0.13265061
936,0.005465402,0.0
937,0.002435234,0.0017259121
938,0.0016641177,0.032238126
939,0.0024661005,0.0015063286
940,0.0036016966,3.5762787e-06
941,-0.0067608007,0.0
942,-0.00958161,0.0
943,-0.0013251654,0.08814418
944,0.0048909914,0.0
945,-0.0020529646,0.008245945
946,-0.003470318,7.867813e-06
947,0.0049130814,0.0
948,0.0007295173,0.34785008
